楷書編號	釋義	部首	字體編號
3932	《說文》：“瘤（癅），腫也。从疒，畱聲。”	說文‧疒部	&27.7624;
40656	《說文》：“𤺄，脛气足腫。从疒，童聲。《詩》曰：‘既微且𤺄。’𡰕，籀文从尣。”	說文‧疒部	&27.E655;
11108	《說文》：“癉，勞病也。从疒，單聲。”	說文‧疒部	&27.7649;
11106	《說文》：“癃，罷病也。从疒，隆聲。𤵸，籀文癃省。”	說文‧疒部	&27.7643;
4547	《說文》：“𤻲，治也。从疒，樂聲。療或从尞。”	說文‧疒部	&27.E663;
4546	《說文》：“癆，朝鮮謂藥毒曰癆。从疒，勞聲。”	說文‧疒部	&27.7646;
42947	《說文》：“𦌔，网也。从网，巽聲。”	說文‧网部	&27.E66E;
11183	《說文》：“罾，魚网也。从网，曾聲。”	說文‧网部	&27.7F7E;
11184	《說文》：“罽，魚网也。从网，㓹聲。㓹，籀文銳。”	說文‧网部	&27.7F7D;
11182	《說文》：“罿，罬也。从网，童聲。”	說文‧网部	&27.7F7F;
25471	《說文》：“𢅡，楚謂無緣衣也。从巾，監聲。”	說文‧巾部	&27.E683;
11018	《說文》：“幬，禪帳也。从巾，𠷎聲。”	說文‧巾部	&27.5E6C;
40130	《說文》：“皢，日之白也。从白，堯聲。”	說文‧白部	&27.E69E;
11110	《說文》：“皤，老人白也。从白，番聲。《易》曰：‘賁如皤如。’𩕏，皤或从頁。”	說文‧白部	&27.76A4;
11446	《說文》：“黻，黑與青相次文。从黹，犮聲。”	說文‧黹部	&27.9EFB;
9778	《說文》：“儇，慧也。从人，睘聲。”	說文‧人部	&27.5107;
10988	《說文》：“儠，長壯儠儠也。从人，巤聲。”	說文‧人部	&27.5120;
10984	《說文》：“儦，行皃。从人，麃聲。“”	說文‧人部	&27.5126;
4453	《說文》：“儲，偫也。从人，諸聲。”	說文‧人部	&27.5132;
11031	《說文》：“儐，導也。从人，賓聲。擯，儐或从手。”	說文‧人部	&27.5110;
10985	《說文》：“儥，賣也。从人，賣聲。”	說文‧人部	&27.5125;
4451	《說文》：“償，還也。从人，賞聲。”	說文‧人部	&27.511F;
4450	《說文》：“優，饒也。从人，憂聲。一曰倡也。”	說文‧人部	&27.512A;
4452	《說文》：“儡，相敗也。从人，畾聲。”	說文‧人部	&27.5121;
4613	《說文》：“臨，監臨也。从臥，品聲。”	說文‧臥部	&27.81E8;
56197	《說文》：“䭆，楚謂小兒嬾䭆。从臥、食。”	說文‧臥部	&27.E6D8;
11264	《說文》：“襁，負兒衣。从衣，強聲。”	說文‧衣部	&27.8941;
4641	《說文》：“褸，衽也。从衣，婁聲。”	說文‧衣部	&27.8938;
4642	《說文》：“褽，衽也。从衣，叞聲。”	說文‧衣部	&27.893D;
4027	《說文》：“襃，衣博裾。从衣，𠌀省聲。𠌀，古文𠈃。”	說文‧衣部	&27.8912;
4026	《說文》：“複，重衣也。从衣，复聲。一曰褚衣。”	說文‧衣部	&27.8907;
44748	《說文》：“𧜣，短衣也。从衣，鳥聲。《春秋傳》曰：‘有空𧜣。’”	說文‧衣部	&27.E6E8;
44724	《說文》：“褺，重衣也。从衣，執聲。巴郡有褺江縣。”	說文‧衣部	&27.E6E9;
4640	《說文》：“襄，漢令：解衣耕謂之襄。从衣，𤕦聲。𡣿，古文襄。”	說文‧衣部	&27.8944;
4640	《說文》：“襄，漢令：解衣耕謂之襄。从衣，𤕦聲。𡣿，古文襄。”	說文‧衣部	&27.8944;
4638	《說文》：“褻，私服。从衣，埶聲。《詩》曰：‘是褻袢也。’”	說文‧衣部	&27.893B;
44736	《說文》：“褿，帴也。从衣，曹聲。”	說文‧衣部	&27.E6F1;
44739	《說文》：“䙔，編枲衣。从衣，區聲。一曰頭䙔；一曰㳄裹衣。”	說文‧衣部	&27.E6F3;
41579	《說文》：“𦽡，年九十曰𦽡。从老，从蒿省。”	說文‧老部	&27.E6F9;
4513	《說文》：“氈，撚毛也。从毛，亶聲。”	說文‧毛部	&27.6C08;
4470	《說文》：“屨，履也。从履省，婁聲。一曰鞮也。”	說文‧履部	&27.5C68;
49473	《說文》：“䚋，外博眾多視也。从見，員聲。讀若運。”	說文‧見部	&27.E718;
11268	《說文》：“小見也。从見，冥聲。《爾雅》曰：‘覭髳，弗離。’”	說文‧見部	&27.89AD;
11269	《說文》：“覯，遇見也。从見，冓聲。”	說文‧見部	&27.89AF;
49472	《說文》：“𧡹，下視深也。从見，𠧴聲。讀若攸。”	說文‧見部	&27.E724;
4643	《說文》：“覬，㰟𡴘也。从見，豈聲。”	說文‧見部	&27.89AC;
4345	《說文》：“親，至也。从見，亲聲。”	說文‧見部	&27.89AA;
52011	《說文》：“歌，詠也。从欠，哥聲。謌，謌（歌）或从言。”	說文‧欠部	&27.6B4C;
4510	《說文》：“歜，盛气怒也。从欠，蜀聲。”	說文‧欠部	&27.6B5C;
35717	《說文》：“㱇，悲意。从欠，嗇聲。”	說文‧欠部	&27.E740;
35718	《說文》：“𣤢，且唾聲。一曰小笑。从欠，𣪠聲。”	說文‧欠部	&27.E746;
4418	《說文》：“頰，面㫄也。从頁，夾聲。𩔯，籀文頰。”	說文‧頁部	&27.9830;
4418	《說文》：“頰，面㫄也。从頁，夾聲。𩔯，籀文頰。”	說文‧頁部	&27.9830;
11374	《說文》：“𩔞，頤也。从頁，圅聲。”	說文‧頁部	&27.9844;
55257	《說文》：“顀，出頟也。从頁，隹聲。”	說文‧頁部	&27.E75E;
55256	《說文》：“𩓥，面前岳岳也。从頁，岳聲。”	說文‧頁部	&27.E765;
55240	《說文》：“𩓸，小頭𩓸𩓸也。从頁，枝聲。讀若規。”	說文‧頁部	&27.E769;
4707	《說文》：“顆，小頭也。从頁，果聲。”	說文‧頁部	&27.9846;
11376	《說文》：“顉，低頭也。从頁，金聲。《春秋傳》曰：‘迎于門，顉之而已。’”	說文‧頁部	&27.9849;
55263	《說文》：“𩓞，好皃。从頁，爭聲。《詩》所謂𩓞首。”	說文‧頁部	&27.E774;
11377	《說文》：“顅，頭鬢少髮也。从頁，肩聲。《周禮》：‘數目顅脰。’”	說文‧頁部	&27.9845;
55253	《說文》：“𩓽，無髮也。一曰耳門也。从頁，囷聲。”	說文‧頁部	&27.E775;
55258	《說文》：“䫌，傾首也。从頁，卑聲。”	說文‧頁部	&27.E777;
55268	《說文》：“顇，顦顇也。从頁，卒聲。”	說文‧頁部	&27.E77D;
55265	《說文》：“䫒，繫頭殟也。从頁，昏聲。”	說文‧頁部	&27.E77E;
55236	《說文》：“䫏，醜也。从頁，其聲。今逐疫有䫏頭。”	說文‧頁部	&27.E77F;
4416	《說文》：“靦，面見也。从面、見，見亦聲。《詩》曰：‘有靦面目’ 𩈍，或从旦。”	說文‧面部	&27.9766;
55260	《說文》：“䫇，頰須也。从須，从冄，冄亦聲。”	說文‧須部	&27.E787;
57092	《說文》：“䯽，髮皃。从髟，咅聲。”	說文‧髟部	&27.E794;
10944	《說文》：“䯺，潔髮也。从髟，𠯑聲。”	說文‧髟部	&27.9AFA;
57067	《說文》：“鬀，𩮜髮也。从髟，弟聲。大人曰髠；小人曰鬀，盡及身毛曰𩮜。”	說文‧髟部	&27.E7A4;
11406	《說文》：“髽，喪結。《禮》：女子髽衰，弔則不髽。魯臧武仲與齊戰于狐鮐，魯人迎喪者始髽。从髟，坐聲。”	說文‧髟部	&27.9AFD;
52336	《說文》：“𨐨，治也。从辟，从井。《周書》曰：‘我之不𨐨。’”	說文‧辟部	&27.E7AE;
4680	《說文》：“醜，可惡也。从鬼，酉聲。”	說文‧鬼部	&27.919C;
4473	《說文》：“嶽，東岱、南靃、西華、北恒、中泰室，王者之所以巡狩所至。从山，獄聲。岳，古文象高形。”	說文‧山部	&27.5DBD;
11017	《說文》：“嶷，九嶷山，舜所葬，在零陵營道。从山，疑聲。”	說文‧山部	&27.5DB7;
4474	《說文》：“嶸，崝嶸也。从山，榮聲。”	說文‧山部	&27.5DB8;
9832	《說文新附》：“嶙，嶙峋，深崖皃。从山，粦聲。”	說文‧山部	&27.5D99;
4471	《說文新附》：“嶼，㠀也。从山，與聲。”	說文‧山部	&27.5DBC;
4472	《說文新附》：“嶺，山道也。从山，領聲。”	說文‧山部	&27.5DBA;
9851	《說文》：“廡，堂下周屋。从广，無聲。𢋑，籀文从舞。”	說文‧广部	&27.5EE1;
9851	《說文》：“廡，堂下周屋。从广，無聲。𢋑，籀文从舞。”	說文‧广部	&27.5EE1;
9254	《說文》：“廑，少劣之居。从广，堇聲。”	說文‧广部	&27.5ED1;
4558	《說文》：“磺，銅鐵樸石也。从石，黃聲。讀若穬。卝，古文磺。《周禮》有卝人。”	說文‧石部	&27.78FA;
11547	《說文》：“磿，石聲也。从石，厤聲。”	說文‧石部	&27.78FF;
11122	《說文》：“磽，礊石也。从石，堯聲。”	說文‧石部	&27.78FD;
11124	《說文》：“磻，以石箸隿𦅾也。从石，番聲。”	說文‧石部	&27.78FB;
4560	《說文新附》：“磯，大石激水也。从石，幾聲。”	說文‧石部	&27.78EF;
9469	《說文新附》：“硾，擣也。从石，垂聲。”	說文‧石部	&27.787E;
11291	《說文》：“豰，小豚也。从豕，𣪊聲。”	說文‧豕部	&27.8C70;
11294	《說文》：“豯，生三月豚，腹豯豯皃也。从豕，奚聲。”	說文‧豕部	&27.8C6F;
3273	《說文》：“豢，以穀圈養豕也。从豕，𢍏聲。”	說文‧豕部	&27.8C62;
11292	《說文》：“豲，逸也。从豕，原聲。《周書》：‘豲有爪而不敢以撅。’讀若桓。”	說文‧豕部	&27.8C72;
3682	《說文》：“𩫚，豕，鬣如筆管者，出南郡。从㣇，高聲。𩫕，籀文从豕。”	說文‧㣇部	&27.E810;
3682	《說文》：“𩫚，豕，鬣如筆管者，出南郡。从㣇，高聲。𩫕，籀文从豕。”	說文‧㣇部	&27.E810;
11296	《說文》：“貔，豹屬，出貉國。从豸，𣬉聲。《詩》曰：‘獻其貔皮’，《周書》曰：‘如虎如貔’。貔，猛獸。豼，或从比。”	說文‧豸部	&27.8C94;
11400	《說文》：“駽，青驪馬。从馬，肙聲。《詩》曰：‘駜彼乘駽。’”	說文‧馬部	&27.99FD;
11396	《說文》：“駹，馬面顙皆白也。从馬，尨聲。”	說文‧馬部	&27.99F9;
4711	《說文》：“駿，馬之良材者。从馬，夋聲。”	說文‧馬部	&27.99FF;
57410	《說文》：“騀，馬摇頭也。从馬，我聲。”	說文‧馬部	&27.E82B;
11397	《說文》：“𩤿，馬行疾也。从馬，㑴省聲。《詩》曰：‘載驟𩤿𩤿。’”	說文‧馬部	&27.99F8;
57397	《說文》：“𩣘，馬步疾。从馬，耴聲。”	說文‧馬部	&27.E82F;
11403	《說文》：“騃，馬行㐹㐹也。从馬，矣聲。”	說文‧馬部	&27.9A03;
4710	《說文》：“騁，直馳也。从馬，甹聲。”	說文‧馬部	&27.9A01;
11401	《說文》：“駾，馬行疾來皃。从馬，兌聲。《詩》曰：‘昆夷駾矣。’”	說文‧馬部	&27.99FE;
11399	《說文》：“駻，馬突也。从馬，旱聲。”	說文‧馬部	&27.99FB;
11178	《說文》：“馽，絆馬也。从馬，口其足。《春秋傳》曰：‘韓厥執馽前。’讀若輒。縶，馽或从糸，執聲。”	說文‧馬部	&27.99BD;
11402	《說文》：“駼，騊駼也。从馬，余聲。”	說文‧馬部	&27.99FC;
4816	《說文》：“薦，獸之所食艸。从廌，从艸。古者神人以廌遺黃帝，帝曰：‘何食？何處？’曰：‘食薦；夏處水澤，冬處松柏。’”	說文‧廌部	&27.85A6;
11441	《說文》：“麉，鹿之絕有力者。从鹿，幵聲。”	說文‧鹿部	&27.9E89;
4718	《說文》：“麋，鹿屬。从鹿，米聲。麋，冬至解其角。”	說文‧鹿部	&27.9E8B;
59614	《說文》：“𪊨，大麋也。狗足。从鹿，旨聲。麂，或从几。”	說文‧鹿部	&27.E840;
59604	《說文》：“𪊧，鹿屬。从鹿，圭聲。”	說文‧鹿部	&27.E845;
4512	《說文》：“毚，狡兔也，兔之駿者。从㲋、兔。”	說文‧㲋部	&27.6BDA;
10009	《說文》：“獒，犬如人心可使者。从犬，敖聲。《春秋傳》曰：‘公嗾夫獒。’”	說文‧犬部	&27.7352;
11089	《說文》：“獳，怒犬皃。从犬，需聲。讀若槈。”	說文‧犬部	&27.7373;
30462	《說文》：“獜，健也。从犬，粦聲。《詩》曰：‘盧獜獜。’”	說文‧犬部	&27.E85E;
4541	《說文》：“獲，獵所獲也。从犬，蒦聲。”	說文‧犬部	&27.7372;
4496	《說文》：“獘，頓仆也。从犬，敝聲。《春秋傳》曰：‘與犬犬獘’。斃，獘或从死。”	說文‧犬部	&27.7358;
30506	《說文》：“猵，獺屬。从犬，扁聲。獱，或从賓。”	說文‧犬部	&27.7335;
11450	《說文》：“鼢，地行鼠，伯勞所作也。一曰偃鼠。从鼠，分聲。蚡，或从虫、分。”	說文‧鼠部	&27.9F22;
11816	《說文》：“鼨，豹文鼠也。从鼠，冬聲。𪔻，籀文省。”	說文‧鼠部	&27.9F28;
11816	《說文》：“鼨，豹文鼠也。从鼠，冬聲。𪔻，籀文省。”	說文‧鼠部	&27.9F28;
51272	《說文》：“𪕶，鼠屬。从鼠，益聲。貖，或从豸。”	說文‧鼠部	&27.E870;
60050	《說文》：“䶃，鼠屬。从鼠，今聲。讀若含。”	說文‧鼠部	&27.E872;
4535	《說文》：“燬，火也。从火，毀聲。”	說文‧火部	&27.71EC;
3916	《說文》：“熬，乾煎也。从火，敖聲。䵅，熬或从麥。”	說文‧火部	&27.71AC;
4534	《說文》：“燭，庭燎，火燭也。从火，蜀聲。”	說文‧火部	&27.71ED;
4258	《說文》：“燎，放火也。从火，尞聲。”	說文‧火部	&27.71CE;
4537	《說文》：“燠，熱在中也。从火，奧聲。”	說文‧火部	&27.71E0;
4533	《說文》：“燥，乾也。从火，喿聲。”	說文‧火部	&27.71E5;
4532	《說文新附》：“燦，燦爤，明瀞皃。从火，粲聲。”	說文‧火部	&27.71E6;
22630	《說文》：“𤏻，大熱也。”	說文‧炎部	&27.E89B;
59738	《說文》：“䵣，白而有黑也。从黑，旦聲。五原有莫䵣縣。”	說文‧黑部	&27.E89E;
4722	《說文》：“黝，微青黑色。从黑，幼聲。《爾雅》曰：‘地謂之黝。’”	說文‧黑部	&27.9EDD;
4720	《說文》：“點，小黑也。从黑，占聲。”	說文‧黑部	&27.9EDE;
11445	《說文》：“黚，淺黃黑也。从黑，甘聲。讀若‘染繒中束緅黚’。”	說文‧黑部	&27.9EDA;
4721	《說文》：“黜，貶下也。从黑，出聲。”	說文‧黑部	&27.9EDC;
35837	《說文》：“𧹲，日出之赤。从赤，穀省聲。”	說文‧赤部	&27.E8B0;
48098	《說文》：“𧹳，赤色也。从赤，倝聲。讀若浣。”	說文‧赤部	&27.F0B6;
23067	《說文》：“㚃，壹㚃也。从凶，从壺。不得泄凶也。《易》曰：‘天地壹㚃。’段玉裁注：“不得泄也者，謂元氣渾然，吉凶未分，故其字从吉凶在壺中。會意。”	說文‧壺部	&27.E8C8;
11111	《說文》：“盩，引擊也。从㚔、攴，見血也。扶風有盩厔縣。”	說文‧㚔部	&27.76E9;
31982	《說文》：“曓，疾有所趣也。从日出𠦍廾之。”	說文‧夲部	&27.F060;
11195	《說文》：“臩，驚走也。一曰往來也。从夰、臦。《周書》曰：‘伯臩’。古文臦古文囧字。”	說文‧夰部	&27.81E9;
40882	《說文》：“䇓，待也。从立，須聲。𥪥，或从芻聲。”	說文‧立部	&27.E8D5;
40838	《說文》：“䇎，驚皃。从立，昔聲。”	說文‧立部	&27.E8D9;
40884	《說文》：“竲，北地高樓無屋者。从立，曾聲。”	說文‧立部	&27.E8DB;
4478	《說文》：“應，當也。从心，𨿳聲。”	說文‧心部	&27.61C9;
11024	《說文》：“憼，敬也。从心，从敬，敬亦聲。”	說文‧心部	&27.61BC;
43676	《說文》：“𥲅，𥲅箸也。从心，聲。”	說文‧心部	&27.E8F2;
4482	《說文》：“懋，勉也。从心，楙聲。《虞書》曰：‘時惟懋哉。’ 𢘅，或省。”	說文‧心部	&27.61CB;
4481	《說文》：“懦，駑弱者也。从心，需聲。”	說文‧心部	&27.61E6;
